Associated_Codes,Cash_Discount_Price_Price,DeIdentified_Max_Allowed,Deidentified_Min_Allowed,description,Gross_Charge,iobSelection,payer,Payer_Allowed_Amount
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Exclusive Provider Organization (EPO),289.0000
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Health Maintenance Organization,N/A
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Indemnity Insurance,289.0000
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Medicaid,N/A
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Medicare Advantage,71.4700
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Point of Service (POS),289.0000
99281,182.9500,584.2600,71.4700,Level 1 Emergency Department Visit,522.7200,Outpatient,United Healthcare Preferred Provider Organization (PPO),289.0000
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Health Maintenance Organization,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Indemnity Insurance,739.4300
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Medicaid,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Medicare Advantage,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Point of Service (POS),673.4800
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Aetna Preferred Provider Organization (PPO),548.7900
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Anthem BCBS Indemnity Insurance,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Anthem BCBS Medicaid,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Anthem BCBS Medicare Advantage,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Anthem BCBS Point of Service (POS),N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),740.4600
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Cigna Exclusive Provider Organization (EPO),879.0300
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Cigna Health Maintenance Organization,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Cigna Indemnity Insurance,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Cigna Medicare Advantage,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Cigna Point of Service (POS),595.0900
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Cigna Preferred Provider Organization (PPO),227.9000
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Colorado Access Medicaid,461.2100
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Denver Health Medical Plan Health Maintenance Organization,161.1300
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Denver Health Medical Plan Medicare Advantage,137.5200
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Humana Health Maintenance Organization,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Humana Medicaid,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Humana Medicare Advantage,135.6100
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Humana Point of Service (POS),N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Humana Preferred Provider Organization (PPO),838.4500
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,PacifiCare of Colorado Medicare Advantage,131.1400
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,153.7800
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,168.8800
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,111.2700
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),598.0100
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Behavioral Health Managed Care,N/A
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Dual Complete Managed Care,164.6600
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Exclusive Provider Organization (EPO),650.3000
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Health Maintenance Organization,658.0000
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Indemnity Insurance,490.4700
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Medicaid,65.2700
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Medicare Advantage,136.8700
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Point of Service (POS),648.0600
99282,369.9900,879.0300,65.2700,Level 2 Emergency Department Visit,1057.1100,Outpatient,United Healthcare Preferred Provider Organization (PPO),569.3900
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Exclusive Provider Organization (EPO),1804.0000
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Health Maintenance Organization,1516.2400
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Indemnity Insurance,1514.8300
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Medicaid,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Medicare Advantage,252.1600
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Point of Service (POS),1698.8900
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Aetna Preferred Provider Organization (PPO),1523.2700
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Anthem BCBS Indemnity Insurance,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Anthem BCBS Medicaid,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Anthem BCBS Medicare Advantage,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Anthem BCBS Point of Service (POS),N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),1113.2600
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Cigna Exclusive Provider Organization (EPO),1418.7300
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Cigna Health Maintenance Organization,905.5700
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Cigna Indemnity Insurance,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Cigna Medicare Advantage,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Cigna Point of Service (POS),1550.5300
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Cigna Preferred Provider Organization (PPO),1101.2100
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Colorado Access Medicaid,493.9000
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Denver Health Medical Plan Health Maintenance Organization,240.9500
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Denver Health Medical Plan Medicare Advantage,268.3700
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Humana Health Maintenance Organization,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Humana Medicaid,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Humana Medicare Advantage,273.6300
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Humana Point of Service (POS),N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Humana Preferred Provider Organization (PPO),1301.7000
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,PacifiCare of Colorado Medicare Advantage,273.3600
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Exclusive Provider Organization (EPO),N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Health Maintenance Organization,1477.4400
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Indemnity Insurance,975.0700
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Medicaid,155.2800
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Medicare Advantage,252.7000
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Point of Service (POS),N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,Rocky Mountain Health Maintenance Organization Preferred Provider Organization (PPO),1002.7500
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Behavioral Health Managed Care,N/A
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Dual Complete Managed Care,274.2400
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Exclusive Provider Organization (EPO),1074.5100
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Health Maintenance Organization,1148.6500
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Indemnity Insurance,838.3100
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Medicaid,378.5200
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Medicare Advantage,283.7100
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Point of Service (POS),1128.7200
99283,842.5900,1804.0000,155.2800,Level 3 Emergency Department Visit,2407.3900,Outpatient,United Healthcare Preferred Provider Organization (PPO),1063.9800
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Exclusive Provider Organization (EPO),N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Health Maintenance Organization,2950.0000
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Indemnity Insurance,2637.3600
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Medicaid,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Medicare Advantage,495.6900
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Point of Service (POS),2886.5400
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Aetna Preferred Provider Organization (PPO),2419.5000
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Anthem BCBS Health Maintenance Organization,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Anthem BCBS Indemnity Insurance,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Anthem BCBS Medicaid,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Anthem BCBS Medicare Advantage,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Anthem BCBS Point of Service (POS),N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Anthem BCBS Preferred Provider Organization (PPO),2438.0200
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Cigna Exclusive Provider Organization (EPO),2197.7600
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Cigna Health Maintenance Organization,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Cigna Indemnity Insurance,2106.8200
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Cigna Medicare Advantage,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Cigna Point of Service (POS),2605.3400
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Cigna Preferred Provider Organization (PPO),783.1200
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Colorado Access Medicaid,513.7800
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Denver Health Medical Plan Health Maintenance Organization,365.2100
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Denver Health Medical Plan Medicare Advantage,510.9400
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Humana Health Maintenance Organization,2565.5000
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Humana Medicaid,N/A
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Humana Medicare Advantage,475.8900
99284,1531.4400,2950.0000,273.4300,Level 4 Emergency Department Visit,4375.5500,Outpatient,Humana Point of Service (POS),N/A
